0.000000000000000000e+00,-7.687164597386728637e-01,4.608603078297135447e-01
0.000000000000000000e+00,2.687847555392556487e+00,2.366960661575847169e+00
0.000000000000000000e+00,-2.013793555022345139e-01,4.704299346653586511e-01
0.000000000000000000e+00,6.084956800449090597e-01,1.225400029138742575e+00
0.000000000000000000e+00,-8.228190446259109336e-02,1.137218118753473339e+00
0.000000000000000000e+00,2.083069297959621036e+00,2.694482088909215811e+00
0.000000000000000000e+00,1.503019851143946983e+00,1.074847268552238111e+00
0.000000000000000000e+00,3.916620013534907185e-01,-2.874971661363743269e-01
0.000000000000000000e+00,3.213771110785266227e-01,1.296743009602315366e+00
0.000000000000000000e+00,5.912482577647957260e-01,1.267164122169239793e-01
0.000000000000000000e+00,1.150577634973361407e+00,-2.664038442463685374e-01
0.000000000000000000e+00,9.425866685920466503e-01,8.676624226337872337e-01
0.000000000000000000e+00,1.357806126580951567e+00,1.805471547458144421e+00
0.000000000000000000e+00,1.162919909687994968e+00,2.622430134800965540e+00
0.000000000000000000e+00,-9.786851243616156992e-02,1.012305814636828893e+00
0.000000000000000000e+00,8.577741746560831881e-01,1.031965247701047028e+00
0.000000000000000000e+00,6.834367317155296551e-01,1.578139963641977950e-02
0.000000000000000000e+00,1.543771853980922426e+00,1.750230549650776624e+00
0.000000000000000000e+00,1.187078769829801761e+00,2.277019723806923857e+00
0.000000000000000000e+00,1.891010818578915398e+00,-1.001541143631135444e+00
0.000000000000000000e+00,-5.181596501127700982e-01,2.527892818109620521e-01
0.000000000000000000e+00,6.257381321774930782e-01,1.818899573599495945e+00
0.000000000000000000e+00,9.735577031169306839e-01,1.381868728059157725e+00
0.000000000000000000e+00,2.774730441852671259e+00,1.494180413153541664e+00
0.000000000000000000e+00,2.490738734240233399e+00,-1.344140616755558515e+00
0.000000000000000000e+00,1.937299733545216895e-01,2.059534727419753963e+00
0.000000000000000000e+00,6.322349807790550447e-01,5.194954062354881774e-01
0.000000000000000000e+00,2.406800988093692695e+00,1.383745598760327988e+00
0.000000000000000000e+00,1.687016059999245643e+00,6.216481230299546468e-01
0.000000000000000000e+00,-1.488927852753627601e+00,3.104323091649030530e-02
0.000000000000000000e+00,9.532154169082496242e-01,9.151663379108923024e-01
0.000000000000000000e+00,3.547749865316903728e-01,1.519899441162251730e+00
0.000000000000000000e+00,2.522074808144531666e+00,1.095008513820675544e+00
0.000000000000000000e+00,6.350315980225320622e-01,1.494714164257830991e+00
0.000000000000000000e+00,1.336763197407329073e+00,1.032367884722499296e-01
0.000000000000000000e+00,2.325612525255523977e+00,2.216554309647216670e+00
0.000000000000000000e+00,5.563290774519891180e-03,1.054370494496640331e+00
0.000000000000000000e+00,1.839765015490427036e+00,1.790221245980490483e+00
0.000000000000000000e+00,1.351045306602046248e+00,1.807852192669002989e+00
0.000000000000000000e+00,-9.927651959943615267e-01,1.961025208577669154e-01
0.000000000000000000e+00,5.176177314478470626e-01,4.868544710425832811e-01
0.000000000000000000e+00,1.653235352165855598e+00,4.286426970595788033e-01
0.000000000000000000e+00,4.249893513983842297e-01,1.724708306393502255e+00
0.000000000000000000e+00,1.293947322479689355e+00,1.073926046751718433e+00
0.000000000000000000e+00,7.036736713959970135e-01,2.283747999679913043e+00
0.000000000000000000e+00,1.517702721495234996e+00,-3.063634243354895759e-02
0.000000000000000000e+00,-5.307461670639006535e-01,1.048185494949080310e+00
0.000000000000000000e+00,-2.685892073860329798e-01,2.176214592343404863e+00
0.000000000000000000e+00,8.198186924152452981e-01,2.213724340551700642e+00
0.000000000000000000e+00,2.137587719438140965e+00,4.012529603147928503e-01
0.000000000000000000e+00,1.811800664715228937e+00,2.247487453019284764e+00
0.000000000000000000e+00,1.029501689876857418e+00,1.971639825403243673e+00
0.000000000000000000e+00,4.564073360295282100e-01,9.523436733225014716e-01
0.000000000000000000e+00,1.418046736689356990e+00,1.260245114505489594e+00
0.000000000000000000e+00,8.570248808576859112e-01,2.724859142107121102e+00
0.000000000000000000e+00,-7.894703747906979263e-01,1.459235787216604852e+00
0.000000000000000000e+00,2.243895692307238399e+00,7.645436930233073802e-02
0.000000000000000000e+00,3.207822062628938653e+00,1.070913276238063538e+00
0.000000000000000000e+00,1.863847423840455431e+00,2.688862131255882026e+00
0.000000000000000000e+00,4.218876191556765853e+00,1.461566466800878761e+00
0.000000000000000000e+00,1.039978845102145000e+00,9.561670787092533264e-01
0.000000000000000000e+00,1.019549580367946628e+00,-2.704657480655496826e-01
0.000000000000000000e+00,4.323247027349954585e-01,1.627705209963317134e-01
0.000000000000000000e+00,1.039604178293743075e+00,3.032211027041646911e-01
0.000000000000000000e+00,8.264226961576006669e-01,6.235709740447943350e-01
0.000000000000000000e+00,1.687533865442493175e-01,4.673123150525229086e-01
0.000000000000000000e+00,2.695722217030130707e+00,1.425587364013706448e+00
0.000000000000000000e+00,1.572689520325161183e+00,1.334722629547654194e+00
0.000000000000000000e+00,8.750481044718504409e-01,1.494282267475250503e+00
0.000000000000000000e+00,2.718830885776079676e+00,1.922986662701747340e+00
0.000000000000000000e+00,7.711316000982999519e-01,4.159030312156054565e-01
0.000000000000000000e+00,1.736606972453751840e+00,2.813972249434507411e+00
0.000000000000000000e+00,2.389561823446082478e+00,1.792018153543006864e-02
0.000000000000000000e+00,1.584139469660568178e+00,-5.573371412918832757e-01
0.000000000000000000e+00,1.219027539939754323e+00,-1.193832646854973145e-01
0.000000000000000000e+00,2.912497744110335240e+00,1.623106047116319006e+00
0.000000000000000000e+00,1.587416661105419680e-01,-5.375091342046478537e-01
0.000000000000000000e+00,2.110598970758783111e+00,4.591250821475901800e-01
0.000000000000000000e+00,1.364002903480192819e+00,4.704871055663603086e-01
0.000000000000000000e+00,1.466573159166888685e+00,-5.223784114608043261e-02
0.000000000000000000e+00,8.726787379610309037e-01,2.363874104656203734e+00
0.000000000000000000e+00,1.845722183957955620e+00,-1.154151063794942811e+00
0.000000000000000000e+00,2.430413607607383675e+00,1.002710451321528806e+00
0.000000000000000000e+00,1.033483227897670886e+00,3.853177217124957865e-01
0.000000000000000000e+00,7.879018304177443088e-02,-6.968791626630264080e-01
0.000000000000000000e+00,-3.849879265546283236e-01,-3.535860577405895988e-01
0.000000000000000000e+00,1.023856237632859933e+00,3.086676221533759534e+00
0.000000000000000000e+00,1.171589714412589744e-01,-3.056933278833591228e-01
0.000000000000000000e+00,1.739017503568650813e+00,8.513396149563494664e-01
0.000000000000000000e+00,1.199409368847967894e+00,-4.883965978075268666e-01
0.000000000000000000e+00,6.571368364408833873e-01,1.640280720913406931e+00
0.000000000000000000e+00,1.096266347364885263e+00,6.150016668297109135e-01
0.000000000000000000e+00,2.201957423827838767e+00,-4.678572570411176912e-02
0.000000000000000000e+00,-9.035564183351458833e-01,3.687527219078422513e-01
0.000000000000000000e+00,5.727864459012503850e-01,4.991096694450349869e-01
0.000000000000000000e+00,2.566496138969726060e-01,-3.291317704551783851e-01
0.000000000000000000e+00,2.368474826599373806e-01,-7.563917683409635551e-01
0.000000000000000000e+00,2.198343453621737886e+00,1.091070427862881775e+00
0.000000000000000000e+00,1.817595335214385877e+00,9.490674748358413071e-01
0.000000000000000000e+00,1.146001352725582123e+00,3.182565029534067058e+00
1.000000000000000000e+00,3.983143287193846582e+00,4.745907825159958904e+00
1.000000000000000000e+00,3.030007942044774083e+00,3.728468136920582765e+00
1.000000000000000000e+00,2.621757267522636159e+00,3.524352790823695347e+00
1.000000000000000000e+00,9.859547479041845808e-01,4.726829885385694041e+00
1.000000000000000000e+00,9.463371717399793326e-02,4.052240619807819577e+00
1.000000000000000000e+00,3.282595240745104448e+00,4.795028587937401277e+00
1.000000000000000000e+00,2.959320002137177497e+00,3.621330513412658103e+00
1.000000000000000000e+00,3.152294950021884201e+00,4.503274150646119800e+00
1.000000000000000000e+00,2.541896215965987693e+00,2.733614070651215755e+00
1.000000000000000000e+00,2.595726954222373983e+00,2.656543126654994147e+00
1.000000000000000000e+00,4.096499428442768931e+00,3.719729078487193696e+00
1.000000000000000000e+00,2.846570445303175934e+00,2.790616884578898560e+00
1.000000000000000000e+00,9.432388984750397221e-01,2.074883619978058924e+00
1.000000000000000000e+00,4.463618195702451885e+00,4.957215275754869310e+00
1.000000000000000000e+00,2.585031496927700623e+00,2.498500272241142905e+00
1.000000000000000000e+00,8.082679694665595438e-01,3.352430776057000905e+00
1.000000000000000000e+00,4.300387907224374473e+00,2.343803704282087175e+00
1.000000000000000000e+00,2.224000395698431554e+00,2.677635960787198677e+00
1.000000000000000000e+00,2.928608385866241726e+00,2.807423853952633941e+00
1.000000000000000000e+00,2.809221886284454683e+00,3.573408035963318241e+00
1.000000000000000000e+00,3.463494287420460616e+00,3.791788520699423071e+00
1.000000000000000000e+00,4.297762957693472607e+00,3.595893745869763514e+00
1.000000000000000000e+00,2.728391324365998294e+00,2.558297796169973104e+00
1.000000000000000000e+00,2.317503998189505587e+00,3.585815230999147118e+00
1.000000000000000000e+00,3.096282345648700307e+00,4.468556571620583284e+00
1.000000000000000000e+00,1.094621398599658457e+00,3.404889191177234764e+00
1.000000000000000000e+00,3.075717403638162484e+00,2.548524219805026636e+00
1.000000000000000000e+00,3.875420783820486825e+00,3.142519599048366086e+00
1.000000000000000000e+00,2.464183773506301023e-01,1.570300438543789756e+00
1.000000000000000000e+00,1.860308301245662044e+00,3.443863427115055664e+00
1.000000000000000000e+00,2.134353605012589750e+00,2.080836673313701812e+00
1.000000000000000000e+00,2.979271117193198481e+00,4.057865429320715478e+00
1.000000000000000000e+00,3.798765957333188670e+00,2.282033060839732119e+00
1.000000000000000000e+00,2.615834112741496131e+00,2.455756316742247591e+00
1.000000000000000000e+00,2.896092799153112907e+00,3.782142108181066220e+00
1.000000000000000000e+00,1.722899354186280707e+00,1.458394187518540441e+00
1.000000000000000000e+00,1.280533676638812901e+00,3.505541354781343877e+00
1.000000000000000000e+00,2.800970681395704265e+00,4.619525797918269561e+00
1.000000000000000000e+00,2.506266162463899327e+00,2.318031926333963710e+00
1.000000000000000000e+00,3.217814033191772172e+00,4.535142066779072501e+00
1.000000000000000000e+00,-2.629086650053995555e-01,4.824420841391852122e+00
1.000000000000000000e+00,1.317356086021522987e+00,1.808021796521775082e+00
1.000000000000000000e+00,3.757989769573008676e+00,3.815955944285369661e+00
1.000000000000000000e+00,3.097039858593158890e+00,3.709006373686070113e+00
1.000000000000000000e+00,1.632351857106197457e+00,2.833412759750354670e+00
1.000000000000000000e+00,2.846580403962776007e+00,4.441748570755392755e+00
1.000000000000000000e+00,2.547898142350933703e+00,3.249721569524077758e+00
1.000000000000000000e+00,1.441601646554290905e+00,3.459412979929133769e+00
1.000000000000000000e+00,3.001966287004939282e+00,3.853819390753096652e+00
1.000000000000000000e+00,1.868366246418133647e+00,2.764199528770901804e+00
1.000000000000000000e+00,3.468119508498047843e+00,3.941063716904445791e+00
1.000000000000000000e+00,2.909394600487857030e+00,2.057267630361071298e+00
1.000000000000000000e+00,1.204899686082896881e+00,3.796753836299967766e+00
1.000000000000000000e+00,2.566229664237071884e+00,2.401122346034078703e+00
1.000000000000000000e+00,3.003628376048564252e+00,3.086626717589606272e+00
1.000000000000000000e+00,3.306122849730053659e+00,5.420098545357197040e+00
1.000000000000000000e+00,2.344624466068905733e+00,2.600343237268533336e+00
1.000000000000000000e+00,2.247531971026766495e+00,3.702273206671410577e+00
1.000000000000000000e+00,8.867220849004719962e-01,3.948601937399799144e+00
1.000000000000000000e+00,1.434084926289263429e+00,3.040949409231411771e+00
1.000000000000000000e+00,1.351548084718030562e+00,3.682366793103462932e+00
1.000000000000000000e+00,1.810906673427018498e+00,2.796472928414096781e+00
1.000000000000000000e+00,1.747407426462369129e+00,2.650535651330829356e+00
1.000000000000000000e+00,1.998319608395878522e+00,4.119082879252006890e+00
1.000000000000000000e+00,2.885496536812134138e+00,2.455554839969740222e+00
1.000000000000000000e+00,2.820098712161364762e+00,3.722571451740604331e+00
1.000000000000000000e+00,1.566501916682404350e+00,2.166157710521738888e+00
1.000000000000000000e+00,6.022074568515325410e-01,4.314367412641892052e+00
1.000000000000000000e+00,1.663956855901385978e+00,1.887887627994426110e+00
1.000000000000000000e+00,1.563993633080892121e+00,4.220890759317740937e+00
1.000000000000000000e+00,1.193068168094443049e+00,3.990209342868003883e+00
1.000000000000000000e+00,3.116211218805081007e+00,3.622987175934442305e+00
1.000000000000000000e+00,3.694085950155236553e+00,3.943389095998257599e+00
1.000000000000000000e+00,1.935167004696575876e+00,3.095752519695312177e+00
1.000000000000000000e+00,8.055041631741732822e-01,8.874809046475085061e-01
1.000000000000000000e+00,4.327640821387683800e+00,4.314187568201210077e+00
1.000000000000000000e+00,1.545591934899576581e+00,4.881513383615130763e+00
1.000000000000000000e+00,3.062071267945522646e+00,4.635213551017180578e+00
1.000000000000000000e+00,2.219090419963159810e+00,3.531058604572772985e+00
1.000000000000000000e+00,2.313032427763599408e+00,3.204239064657134151e+00
1.000000000000000000e+00,9.829167540423744409e-01,3.960164876500638531e+00
1.000000000000000000e+00,3.787152363531150812e+00,2.893104213720026685e+00
1.000000000000000000e+00,2.147111331925078304e+00,4.744814268513496636e+00
1.000000000000000000e+00,1.843406977296725202e+00,4.062965492708918269e+00
1.000000000000000000e+00,1.987689003175071356e+00,3.796001278084644159e+00
1.000000000000000000e+00,2.306650911499863454e+00,3.468142351450821614e+00
1.000000000000000000e+00,3.055139825706295387e+00,4.029546222853968018e+00
1.000000000000000000e+00,3.475525936732081878e+00,2.745662285436619054e+00
1.000000000000000000e+00,3.581757623262154411e+00,3.679235502683414705e+00
1.000000000000000000e+00,2.137564289605848877e+00,3.622865973617260149e+00
1.000000000000000000e+00,2.413248079937285961e+00,4.883779156717194425e+00
1.000000000000000000e+00,4.554604589784284840e+00,3.209409941904455721e+00
1.000000000000000000e+00,3.197003537174194054e+00,4.317083509982345468e+00
1.000000000000000000e+00,2.500930722853992538e+00,5.722027387876472915e+00
1.000000000000000000e+00,3.233216958878883496e+00,3.669388729054357423e+00
1.000000000000000000e+00,6.291441893149292142e-01,4.378583875773935041e+00
1.000000000000000000e+00,-7.238240036849057368e-01,5.361800523747988656e+00
1.000000000000000000e+00,1.346106500073693146e+00,2.333475980184388732e+00
1.000000000000000000e+00,3.608218955318259979e+00,3.411546424111296272e+00
1.000000000000000000e+00,3.764228060425149458e+00,4.372587146280944914e+00
